"","line","movie"
"7615","                Gurney. Do you know Mr. Gurney?","Ford V Ferrari"
"7616","","Ford V Ferrari"
"7617","                             MILES","Ford V Ferrari"
"7618","                Pass me a wheel wrench would you ?-","Ford V Ferrari"
"7619","Final Shooting Draft 04.24.19                                 14.","Ford V Ferrari"
"7620","","Ford V Ferrari"
"7621","","Ford V Ferrari"
"7622","   Peter watches his father crawl back under the car.","Ford V Ferrari"
"7623","","Ford V Ferrari"
"7624","                             PETER","Ford V Ferrari"
"7625","                I’m getting his autograph.","Ford V Ferrari"
"7626","","Ford V Ferrari"
"7627","                             MILES","Ford V Ferrari"
"7628","                Don’t get lost..","Ford V Ferrari"
"7629","","Ford V Ferrari"
"7630","   SHELBY ADDRESSES THREE REPORTERS. REMINGTON STANDS BY.","Ford V Ferrari"
"7631","","Ford V Ferrari"
"7632","                             REPORTER","Ford V Ferrari"
"7633","                Mr. Shelby, is there any truth to the","Ford V Ferrari"
"7634","                rumor Goodyear won’t re-up on your","Ford V Ferrari"
"7635","                sponsorship deal?","Ford V Ferrari"
"7636","","Ford V Ferrari"
"7637","                             SHELBY","Ford V Ferrari"
"7638","                Son, I’m glad you asked because that’s","Ford V Ferrari"
"7639","                what I call horse-shit. We got us a","Ford V Ferrari"
"7640","                number of key partnerships. Goodyear.","Ford V Ferrari"
"7641","                Ford. AC over in England. And we just","Ford V Ferrari"
"7642","                took an order for twenty Cobras from a","Ford V Ferrari"
"7643","                franchise in Barcelona, Spain. Yes","Ford V Ferrari"
"7644","                Sir. Shelby American is a thriving","Ford V Ferrari"
"7645","                international operation.","Ford V Ferrari"
"7646","","Ford V Ferrari"
"7647","                             REMINGTON","Ford V Ferrari"
"7648","                Cool. Can I get a raise?","Ford V Ferrari"
"7649","","Ford V Ferrari"
"7650","                             SHELBY","Ford V Ferrari"
"7651","                No. You gentlemen have yourselves a","Ford V Ferrari"
"7652","                great day.","Ford V Ferrari"
"7653","","Ford V Ferrari"
"7654","   They walk on.","Ford V Ferrari"
"7655","","Ford V Ferrari"
"7656","                                REMINGTON","Ford V Ferrari"
"7657","                Twenty cars?","Ford V Ferrari"
"7658","","Ford V Ferrari"
"7659","                             SHELBY","Ford V Ferrari"
"7660","                Pops, if newspapers just told the","Ford V Ferrari"
"7661","                truth, wouldn’t be enough paper in ‘em","Ford V Ferrari"
"7662","                to wipe a squirrel’s ass.","Ford V Ferrari"
"7663","                                                         CUT TO:","Ford V Ferrari"
"7664","","Ford V Ferrari"
"7665","   MILES TIGHTENS A WHEEL AS A CLIP-BOARD TOTING OFFICIAL","Ford V Ferrari"
"7666","   ASSESSES HIS BLUE 98 COBRA MK 1.","Ford V Ferrari"
"7667","","Ford V Ferrari"
"7668","                             SCCA OFFICIAL","Ford V Ferrari"
"7669","                Paragraph 15.4 section 2b of the SCCA","Ford V Ferrari"
"7670","                standard dictates all AF class cars","Ford V Ferrari"
"7671","                must have trunk space with minimum","Ford V Ferrari"
"7672","                internal dimensions of 20 inches by 12","Ford V Ferrari"
"7673","                inches by six inches.","Ford V Ferrari"
"7674","","Ford V Ferrari"
"7675","   He puts his test “suitcase” in the Cobra trunk.","Ford V Ferrari"
"7676","Final Shooting Draft 04.24.19                                15.","Ford V Ferrari"
"7677","","Ford V Ferrari"
"7678","","Ford V Ferrari"
"7679","                             SCCA OFFICIAL (cont’d)","Ford V Ferrari"
"7680","                Your trunk cannot close. Ergo car","Ford V Ferrari"
"7681","                fails standard. Ergo car is","Ford V Ferrari"
"7682","                disqualified from said Class A","Ford V Ferrari"
"7683","                competition-","Ford V Ferrari"
"7684","","Ford V Ferrari"
"7685","   MILES wiping his hands on a rag.","Ford V Ferrari"
"7686","","Ford V Ferrari"
"7687","                             MILES","Ford V Ferrari"
"7688","                Can I ask a question? When you were a","Ford V Ferrari"
"7689","                little boy did think “when I grow up I","Ford V Ferrari"
"7690","                want to go to the fabled Willow","Ford V Ferrari"
"7691","                Springs Raceway and enforce Paragraph","Ford V Ferrari"
"7692","                15.4 Section 2b of the SCCA regulation","Ford V Ferrari"
"7693","                on luggage capacity?","Ford V Ferrari"
"7694","","Ford V Ferrari"
"7695","                             SCCA OFFICIAL","Ford V Ferrari"
"7696","                That’s it. I’m ruling you and your","Ford V Ferrari"
"7697","                team disqualified from this race.","Ford V Ferrari"
"7698","","Ford V Ferrari"
"7699","   He slaps a red X sticker on the hood.","Ford V Ferrari"
"7700","","Ford V Ferrari"
"7701","   ACROSS THE PADDOCK.","Ford V Ferrari"
"7702","","Ford V Ferrari"
"7703","                             SHELBY","Ford V Ferrari"
"7704","                Well if it ain’t Lance Reventlow!","Ford V Ferrari"
"7705","","Ford V Ferrari"
"7706","   Shelby spots a driver chatting to fat rich looking guy.","Ford V Ferrari"
"7707","","Ford V Ferrari"
"7708","                             LANCE REVENTLOW","Ford V Ferrari"
"7709","                Shelby. Allow me to introduce Dieter","Ford V Ferrari"
"7710","                Voss. Runs Brumos Porsche out of","Ford V Ferrari"
"7711","                Jacksonville Florida.","Ford V Ferrari"
"7712","","Ford V Ferrari"
"7713","   He throws a hand to the fat man with a fatter cigar.","Ford V Ferrari"
"7714","","Ford V Ferrari"
"7715","                             SHELBY","Ford V Ferrari"
"7716","                I know all ‘bout Mr. Voss. Having a","Ford V Ferrari"
"7717","                hell of a season with that Abarth sir.","Ford V Ferrari"
"7718","","Ford V Ferrari"
"7719","                             VOSS","Ford V Ferrari"
"7720","                Seeing results from your Cobra too.","Ford V Ferrari"
"7721","                Yer guy Miles is impressive.","Ford V Ferrari"
"7722","","Ford V Ferrari"
"7723","                             SHELBY","Ford V Ferrari"
"7724","                USAC road racing champ in ‘61. Won","Ford V Ferrari"
"7725","                Pikes Peak Hill Climb. Even won the","Ford V Ferrari"
"7726","                SCCA C class 3 years in a row in piece","Ford V Ferrari"
"7727","                of shit MG he built himself.","Ford V Ferrari"
"7728","","Ford V Ferrari"
"7729","                             BRUMOS EXEC","Ford V Ferrari"
"7730","                We heard he’s difficult.","Ford V Ferrari"
"7731","Final Shooting Draft 04.24.19                                 16.","Ford V Ferrari"
"7732","","Ford V Ferrari"
"7733","","Ford V Ferrari"
"7734","                             SHELBY","Ford V Ferrari"
"7735","                Ken? Ken’s a puppy dog. You drove","Ford V Ferrari"
"7736","                against him Lance, tell the man.","Ford V Ferrari"
"7737","","Ford V Ferrari"
"7738","                             LANCE REVENTLOW","Ford V Ferrari"
"7739","                I’ve driven more behind him than","Ford V Ferrari"
"7740","                against him.","Ford V Ferrari"
"7741","","Ford V Ferrari"
"7742","                             VOSS","Ford V Ferrari"
"7743","                Brumos is looking for a driver for our","Ford V Ferrari"
"7744","                number two car at Sebring. Think your","Ford V Ferrari"
"7745","                Miles could make the grade?","Ford V Ferrari"
"7746","","Ford V Ferrari"
"7747","   His attention is drawn by the huge stand up row Miles is","Ford V Ferrari"
"7748","   having with the official. A few people standing around.","Ford V Ferrari"
"7749","","Ford V Ferrari"
"7750","                             SHELBY","Ford V Ferrari"
"7751","                Would you excuse me for one moment?","Ford V Ferrari"
"7752","","Ford V Ferrari"
"7753","   He marches over. The two men are yelling at each other.","Ford V Ferrari"
"7754","","Ford V Ferrari"
"7755","                             SHELBY (cont’d)","Ford V Ferrari"
"7756","                Bill! How’s Patty and the kids? What","Ford V Ferrari"
"7757","                seems to be the problem?","Ford V Ferrari"
"7758","","Ford V Ferrari"
"7759","                             SCCA OFFICIAL","Ford V Ferrari"
"7760","                The car isn’t within rules.","Ford V Ferrari"
"7761","","Ford V Ferrari"
"7762","                             MILES","Ford V Ferrari"
"7763","                The problem is Bill’s an arsehole.","Ford V Ferrari"
"7764","","Ford V Ferrari"
"7765","   Shelby slaps Miles on the back.","Ford V Ferrari"
"7766","","Ford V Ferrari"
"7767","                             SHELBY","Ford V Ferrari"
"7768","                Ah.. He doesn’t mean that.","Ford V Ferrari"
"7769","","Ford V Ferrari"
"7770","                                MILES","Ford V Ferrari"
"7771","                Yes he does.","Ford V Ferrari"
"7772","","Ford V Ferrari"
"7773","                             SHELBY","Ford V Ferrari"
"7774","                He’s just fooling around.","Ford V Ferrari"
"7775","","Ford V Ferrari"
"7776","                             MILES","Ford V Ferrari"
"7777","                No he’s not. He really thinks Bill’s","Ford V Ferrari"
"7778","                an arsehole.","Ford V Ferrari"
"7779","","Ford V Ferrari"
"7780","   Shelby puts an arm around Bill. Leads him away.","Ford V Ferrari"
"7781","","Ford V Ferrari"
"7782","                             SHELBY","Ford V Ferrari"
"7783","                Bill ol’ buddy. I’m a firm believer","Ford V Ferrari"
"7784","                that in any disagreement there’s","Ford V Ferrari"
"7785","                always a middle ground... I get Ken’s","Ford V Ferrari"
"7786","                a little high strung, but he means no","Ford V Ferrari"
"7787","                             (MORE)","Ford V Ferrari"
"7788","Final Shooting Draft 04.24.19                                17.","Ford V Ferrari"
"7789","","Ford V Ferrari"
"7790","                             SHELBY (cont'd)","Ford V Ferrari"
"7791","                harm. He’s just a little wound up","Ford V Ferrari"
"7792","                before the flag.","Ford V Ferrari"
"7793","","Ford V Ferrari"
"7794","   IN BG, MILES approaches a mechanic. Picks up a mallet.","Ford V Ferrari"
"7795","","Ford V Ferrari"
"7796","                             MILES","Ford V Ferrari"
"7797","                Excuse me. Can I borrow this?","Ford V Ferrari"
"7798","","Ford V Ferrari"
"7799","                             SHELBY","Ford V Ferrari"
"7800","                --So what you say we just bend the ol’","Ford V Ferrari"
"7801","                rules here a little. Next time, rest","Ford V Ferrari"
"7802","                assured we’ll make damned sure--","Ford V Ferrari"
"7803","","Ford V Ferrari"
"7804","   MILES starts beating the shit out of the trunk lid. Everyone","Ford V Ferrari"
"7805","   stares at the madman smashing his car. Peter watches,","Ford V Ferrari"
"7806","   clutching his autograph book.","Ford V Ferrari"
"7807","","Ford V Ferrari"
"7808","   MILES slams the trunk shut. The case fits.","Ford V Ferrari"
"7809","","Ford V Ferrari"
"7810","                                MILES","Ford V Ferrari"
"7811","                Happy, Bill?","Ford V Ferrari"
"7812","","Ford V Ferrari"
"7813","   Shelby sees Voss and the Brumos guys walk away disgusted.","Ford V Ferrari"
"7814","","Ford V Ferrari"
"7815","   Miles tears the sticker off the car, throws it at Bill.","Ford V Ferrari"
"7816","","Ford V Ferrari"
"7817","                             SHELBY","Ford V Ferrari"
"7818","                I’ll handle it, Bill. You go have","Ford V Ferrari"
"7819","                yourself a great day.","Ford V Ferrari"
"7820","","Ford V Ferrari"
"7821","   The official stalks away. Miles goes back to work.","Ford V Ferrari"
"7822","","Ford V Ferrari"
"7823","                             SHELBY (cont’d)","Ford V Ferrari"
"7824","                Bulldog. You know who that guy was I","Ford V Ferrari"
"7825","                was just talking to?","Ford V Ferrari"
"7826","","Ford V Ferrari"
"7827","                                MILES","Ford V Ferrari"
"7828","                Bill.","Ford V Ferrari"
"7829","","Ford V Ferrari"
"7830","                                SHELBY","Ford V Ferrari"
"7831","                Before that.","Ford V Ferrari"
"7832","","Ford V Ferrari"
"7833","                                MILES","Ford V Ferrari"
"7834","                No.","Ford V Ferrari"
"7835","","Ford V Ferrari"
"7836","                             SHELBY","Ford V Ferrari"
"7837","                That was Dieter Voss.","Ford V Ferrari"
"7838","","Ford V Ferrari"
"7839","                             MILES","Ford V Ferrari"
"7840","                Who’s Dieter Voss?","Ford V Ferrari"
"7841","Final Shooting Draft 04.24.19                              18.","Ford V Ferrari"
"7842","","Ford V Ferrari"
"7843","","Ford V Ferrari"
"7844","                             SHELBY","Ford V Ferrari"
"7845","                Runs Porsche. Little German car","Ford V Ferrari"
"7846","                company. You may have heard of ‘em. He","Ford V Ferrari"
"7847","                wanted you to drive at Sebring.","Ford V Ferrari"
"7848","","Ford V Ferrari"
"7849","                             MILES","Ford V Ferrari"
"7850","                I thought we felt the same way about","Ford V Ferrari"
"7851","                Germans?","Ford V Ferrari"
"7852","","Ford V Ferrari"
"7853","   Shelby stares at Miles.","Ford V Ferrari"
"7854","","Ford V Ferrari"
"7855","                             SHELBY","Ford V Ferrari"
"7856","                Do you like losing?","Ford V Ferrari"
"7857","","Ford V Ferrari"
"7858","                                MILES","Ford V Ferrari"
"7859","                Excuse me?","Ford V Ferrari"
"7860","","Ford V Ferrari"
"7861","                             SHELBY","Ford V Ferrari"
"7862","                You heard me.","Ford V Ferrari"
"7863","","Ford V Ferrari"
"7864","                             MILES","Ford V Ferrari"
"7865","                I don’t lose.","Ford V Ferrari"
"7866","","Ford V Ferrari"
"7867","                             SHELBY","Ford V Ferrari"
"7868","                     (points to Dieter Voss)","Ford V Ferrari"
"7869","                Without sponsors you get no car. Last","Ford V Ferrari"
"7870","                I checked, no matter how good you are,","Ford V Ferrari"
"7871","                you can’t win in the SCCA without a","Ford V Ferrari"
"7872","                car. And if you aren’t winning, Ken,","Ford V Ferrari"
"7873","                you are losing.","Ford V Ferrari"
"7874","","Ford V Ferrari"
"7875","                             MILES","Ford V Ferrari"
"7876","                Don’t make me throw this at your head.","Ford V Ferrari"
"7877","","Ford V Ferrari"
"7878","                             SHELBY","Ford V Ferrari"
"7879","                Did you bring your son out here to","Ford V Ferrari"
"7880","                watch you act like an idiot or to get","Ford V Ferrari"
"7881","                disqualified? Which?","Ford V Ferrari"
"7882","","Ford V Ferrari"
"7883","   Miles hurls the tool. Shelby ducks. The wrench goes straight","Ford V Ferrari"
"7884","   into the windscreen of Miles’ Cobra. Makes a hole on the","Ford V Ferrari"
"7885","   side.","Ford V Ferrari"
"7886","","Ford V Ferrari"
"7887","                             SHELBY (cont’d)","Ford V Ferrari"
"7888","                Outside the rails, Ken, I don’t think","Ford V Ferrari"
"7889","                you could pour piss out of a boot if","Ford V Ferrari"
"7890","                the instructions were written on the","Ford V Ferrari"
"7891","                heel.","Ford V Ferrari"
"7892","","Ford V Ferrari"
"7893","   Shelby walks off. Miles looks to Peter.","Ford V Ferrari"
"7894","Final Shooting Draft 04.24.19                                 19.","Ford V Ferrari"
"7895","","Ford V Ferrari"
"7896","","Ford V Ferrari"
"7897","   EXT. START LINE, WILLOW SPRINGS RACEWAY. DAY","Ford V Ferrari"
"7898","","Ford V Ferrari"
"7899","   In single file with the rest of the racers, Ken drives his","Ford V Ferrari"
"7900","   blue Cobra, (with a taped-up windscreen) on the pit road. A","Ford V Ferrari"
"7901","   Race Official in the middle of the track splits the cars left","Ford V Ferrari"
"7902","   and right and they lap at a slower speed, Ken glances to his","Ford V Ferrari"
"7903","   left: DAN GURNEY in a red Stingray.","Ford V Ferrari"
"7904","","Ford V Ferrari"
"7905","                             GURNEY","Ford V Ferrari"
"7906","                     (Shout)","Ford V Ferrari"
"7907","                WHAT HAPPENED TO YOUR SHIELD?","Ford V Ferrari"
"7908","","Ford V Ferrari"
"7909","                             MILES","Ford V Ferrari"
"7910","                     (Shouts)","Ford V Ferrari"
"7911","                NEW DESIGN...","Ford V Ferrari"
"7912","","Ford V Ferrari"
"7913","   Just behind Ken, BOB BONDURANT rumbles in his 614 Corvette.","Ford V Ferrari"
"7914","","Ford V Ferrari"
"7915","   PETER MILES watches from behind the fence. He looks to","Ford V Ferrari"
"7916","   Shelby, next to him, who shouts to Miles as he passes:","Ford V Ferrari"
"7917","","Ford V Ferrari"
"7918","                             SHELBY","Ford V Ferrari"
"7919","                Let it rip, Bulldog!","Ford V Ferrari"
"7920","","Ford V Ferrari"
"7921","   Miles implacably raises a gloved thumbs up. Peter smiles.","Ford V Ferrari"
"7922","","Ford V Ferrari"
"7923","   Coming round, they approach THE GREEN FLAG! AND SUDDENLY --","Ford V Ferrari"
"7924","   Rubber. Smoke. Wailing tires.","Ford V Ferrari"
"7925","","Ford V Ferrari"
"7926","   The 1 car blows a shift; Miles stabs the brakes so as not to","Ford V Ferrari"
"7927","   ram him.","Ford V Ferrari"
"7928","","Ford V Ferrari"
"7929","   Other cars fan out, avoiding the 1 and Ken. Cars 2,4,6","Ford V Ferrari"
"7930","   (Bondurant in 6) pass on his right, 5, 7 go by his left.","Ford V Ferrari"
"7931","","Ford V Ferrari"
"7932","   Ken Miles darts around the 1 car, tucking behind the 7.","Ford V Ferrari"
"7933","   Fingertip pressure contrasting with savage shifts of","Ford V Ferrari"
"7934","   momentum, tires screaming, Miles dives to the inside of 7,","Ford V Ferrari"
"7935","   into turn one, tightly packed on the turn with three others.","Ford V Ferrari"
"7936","","Ford V Ferrari"
"7937","   AT TRACK-SIDE. Shelby watches. Peter enthralled, as --","Ford V Ferrari"
"7938","","Ford V Ferrari"
"7939","   Miles tucks behind the 5 car approaching turn two. As they","Ford V Ferrari"
"7940","   enter the turn, 5 gets between car 4 and Bondurant in 6),","Ford V Ferrari"
"7941","   Miles just behind and to the left of Bondurant. 2, 4 and 5","Ford V Ferrari"
"7942","   start to pull away with a better line. Miles stays side by","Ford V Ferrari"
"7943","   side with Bondurant.","Ford V Ferrari"
"7944","","Ford V Ferrari"
"7945","   Peter climbs the riser to get a better view of the drag race","Ford V Ferrari"
"7946","   between his dad and Bondurant toward turn three.","Ford V Ferrari"
"7947","","Ford V Ferrari"
"7948","                             SAM (REPORTER #2)","Ford V Ferrari"
"7949","                You miss it, Shelby?","Ford V Ferrari"
"7950","Final Shooting Draft 04.24.19                                20.","Ford V Ferrari"
"7951","","Ford V Ferrari"
"7952","","Ford V Ferrari"
"7953","   Shelby glances at the reporter, then back at the track.","Ford V Ferrari"
"7954","","Ford V Ferrari"
"7955","                             SAM (REPORTER #2) (cont'd)","Ford V Ferrari"
"7956","                Guy wins the 24 hour Le Mans then","Ford V Ferrari"
"7957","                suddenly retires... Don’t make sense.","Ford V Ferrari"
"7958","                Unless the rumors are true.","Ford V Ferrari"
"7959","","Ford V Ferrari"
"7960","                             SHELBY","Ford V Ferrari"
"7961","                What rumors would they be, Sam?","Ford V Ferrari"
"7962","","Ford V Ferrari"
"7963","                             SAM (REPORTER #2)","Ford V Ferrari"
"7964","                Oh. That Carroll Shelby quit driving","Ford V Ferrari"
"7965","                ‘cause he lost his nerve..","Ford V Ferrari"
"7966","","Ford V Ferrari"
"7967","   Shelby stays focused on the track as -- Miles out-brakes an","Ford V Ferrari"
"7968","   astonished Bondurant and storms up the hill toward turn four,","Ford V Ferrari"
"7969","   blowing by traffic, hunting the pack ahead of him, among","Ford V Ferrari"
"7970","   them, Gurney.","Ford V Ferrari"
"7971","","Ford V Ferrari"
"7972","                             SHELBY","Ford V Ferrari"
"7973","                     (smiles, watching)","Ford V Ferrari"
"7974","                Wanna talk about nerve, Sam? What’s a","Ford V Ferrari"
"7975","                bad day for you? Pen leaks messes up","Ford V Ferrari"
"7976","                your shirt? There’s always rumors. For","Ford V Ferrari"
"7977","                instance, rumor has it Jack Polowski","Ford V Ferrari"
"7978","                over there’s been banging your wife","Ford V Ferrari"
"7979","                for a year now.","Ford V Ferrari"
"7980","","Ford V Ferrari"
"7981","   Shelby slaps him on the back.","Ford V Ferrari"
"7982","","Ford V Ferrari"
"7983","                             SHELBY (CONT’D) (cont’d)","Ford V Ferrari"
"7984","                I’d take no notice. Just rumors.","Ford V Ferrari"
"7985","","Ford V Ferrari"
"7986","   OUT ON THE TRACK -- LATER.","Ford V Ferrari"
"7987","","Ford V Ferrari"
"7988","   Miles catches the pack out of a turn on the front straight --","Ford V Ferrari"
"7989","   American iron thundering by at 150 MPH. Miles pressures Car","Ford V Ferrari"
"7990","   5, waiting for an opening. He takes the line away going over","Ford V Ferrari"
"7991","   the hill. Storming after the last two cars...","Ford V Ferrari"
"7992","","Ford V Ferrari"
"7993","   Miles chases down Car 4 and Gurney in his Stingray. Car four","Ford V Ferrari"
"7994","   blows its engine, sending him off the track. Miles rockets","Ford V Ferrari"
"7995","   through dust and smoke, pressuring the only man left, Gurney.","Ford V Ferrari"
"7996","","Ford V Ferrari"
"7997","   Gurney turns into the apex of Turn 9 early, thinking Miles","Ford V Ferrari"
"7998","   will go inside.","Ford V Ferrari"
"7999","","Ford V Ferrari"
"8000","                             SHELBY (cont’d)","Ford V Ferrari"
"8001","                Not yet. Not yet...","Ford V Ferrari"
"8002","","Ford V Ferrari"
"8003","   Miles settles his car, staying wide, holding a perfect line,","Ford V Ferrari"
"8004","   on the edge.","Ford V Ferrari"
"8005","Final Shooting Draft 04.24.19                              21.","Ford V Ferrari"
"8006","","Ford V Ferrari"
"8007","","Ford V Ferrari"
"8008","                                SHELBY (CONT’D) (cont’d)","Ford V Ferrari"
"8009","                Now...","Ford V Ferrari"
"8010","","Ford V Ferrari"
"8011","   Miles hammers the throttle, makes a late apex, a puff of dust","Ford V Ferrari"
"8012","   kicks up in the apex then to the outside of Gurney’s","Ford V Ferrari"
"8013","   Stingray. Gurney watches helplessly as--","Ford V Ferrari"
"8014","","Ford V Ferrari"
"8015","   Whoosh-- Miles slingshots past him, full throttle through the","Ford V Ferrari"
"8016","   long sweeper, never lifting off, headed to the finish.","Ford V Ferrari"
"8017","","Ford V Ferrari"
"8018","   Peter cheers!","Ford V Ferrari"
"8019","","Ford V Ferrari"
"8020","   Shelby lets out a breath. Takes the wrench out of the pocket","Ford V Ferrari"
"8021","   of his overalls. He hands it to Remington.","Ford V Ferrari"
"8022","","Ford V Ferrari"
"8023","                             SHELBY (CONT’D) (cont’d)","Ford V Ferrari"
"8024","                Pops. Frame this.","Ford V Ferrari"
"8025","","Ford V Ferrari"
"8026","   INT. FORD CONFERENCE ROOM. DAY.","Ford V Ferrari"
"8027","","Ford V Ferrari"
"8028","   Ford sits brooding beneath a giant portrait of Henry Ford as","Ford V Ferrari"
"8029","   Lee Iacocca stands before the top brass, in front of the","Ford V Ferrari"
"8030","   slide projector, with his presentation. First slide. Jubilant","Ford V Ferrari"
"8031","   WW2 soldiers in New York.","Ford V Ferrari"
"8032","","Ford V Ferrari"
"8033","                             IACOCCA","Ford V Ferrari"
"8034","                1945 our soldiers came home. What’s","Ford V Ferrari"
"8035","                the first thing they did? They had","Ford V Ferrari"
"8036","                sex. Seventeen years later those kids","Ford V Ferrari"
"8037","                have grown up, got jobs. Licenses.","Ford V Ferrari"
"8038","","Ford V Ferrari"
"8039","   Several slides of babies and 50’s cars.","Ford V Ferrari"
"8040","","Ford V Ferrari"
"8041","                             IACOCCA (CONT’D) (cont’d)","Ford V Ferrari"
"8042","                They don’t want to drive the same dull","Ford V Ferrari"
"8043","                50’s cars their parents drove. Kids","Ford V Ferrari"
"8044","                today want glamour. They want sex.","Ford V Ferrari"
"8045","                They want to go fast.","Ford V Ferrari"
"8046","","Ford V Ferrari"
"8047","   A Lotus race car. A Porsche. A Ferrari..","Ford V Ferrari"
"8048","","Ford V Ferrari"
"8049","                             IACOCCA (CONT’D) (cont’d)","Ford V Ferrari"
"8050","                Gentlemen. It’s time for Ford Motor","Ford V Ferrari"
"8051","                Company to go racing.","Ford V Ferrari"
"8052","","Ford V Ferrari"
"8053","                             HENRY FORD II","Ford V Ferrari"
"8054","                We’re already in racing, Iacocca.","Ford V Ferrari"
"8055","","Ford V Ferrari"
"8056","                             IACOCCA","Ford V Ferrari"
"8057","                Nascar’s regional. Go to the movies","Ford V Ferrari"
"8058","                open a magazine. Do you see Good ol’","Ford V Ferrari"
"8059","                boys in Winston-Salem? No. You see..","Ford V Ferrari"
"8060","                     (A slide of..)","Ford V Ferrari"
"8061","                Sophia Loren.","Ford V Ferrari"
"8062","                             (MORE)","Ford V Ferrari"
"8063","Final Shooting Draft 04.24.19                              22.","Ford V Ferrari"
"8064","","Ford V Ferrari"
"8065","                             IACOCCA (cont'd)","Ford V Ferrari"
"8066","                     (Slide of..)","Ford V Ferrari"
"8067","                Monica Vitti.","Ford V Ferrari"
"8068","                     (Slide of...)","Ford V Ferrari"
"8069","                Steve McQueen drive a Jaguar.","Ford V Ferrari"
"8070","","Ford V Ferrari"
"8071","   The younger execs in the back brighten.","Ford V Ferrari"
"8072","","Ford V Ferrari"
"8073","                             IACOCCA","Ford V Ferrari"
"8074","                     (Slide of Bond & an Aston)","Ford V Ferrari"
"8075","                James Bond doesn’t drive a Ford. He","Ford V Ferrari"
"8076","                drives an Aston Martin.","Ford V Ferrari"
"8077","","Ford V Ferrari"
"8078","                             HENRY FORD II","Ford V Ferrari"
"8079","                That’s because he’s a degenerate.","Ford V Ferrari"
"8080","                McQueen too.","Ford V Ferrari"
"8081","","Ford V Ferrari"
"8082","   The gray haired brass all share the Deuce’s disdain.","Ford V Ferrari"
"8083","","Ford V Ferrari"
"8084","   Don Frey tries to suppress his grin as Iacocca flicks to the","Ford V Ferrari"
"8085","   next slide: JAMES BOND IN TIGHT TRUNKS HOLDING A STUNNING","Ford V Ferrari"
"8086","   WOMAN ON A BEACH.","Ford V Ferrari"
"8087","","Ford V Ferrari"
"8088","                                HENRY FORD II (cont’d)","Ford V Ferrari"
"8089","                See?","Ford V Ferrari"
"8090","","Ford V Ferrari"
"8091","   ALL THE YOUNG EXECS EYES SHINE WITH ADORATION FOR JAMES BOND.","Ford V Ferrari"
"8092","   Exec #1, leans to Don Frey.","Ford V Ferrari"
"8093","","Ford V Ferrari"
"8094","                             EXEC 1","Ford V Ferrari"
"8095","                Mommy... Can I be a degenerate,","Ford V Ferrari"
"8096","                please?","Ford V Ferrari"
"8097","","Ford V Ferrari"
"8098","   Iacocca flicks again, but the carousel jumps back to Bond","Ford V Ferrari"
"8099","   with his Aston. Then back to him on the beach.","Ford V Ferrari"
"8100","","Ford V Ferrari"
"8101","                             IACOCCA","Ford V Ferrari"
"8102","                Give me two seconds here.","Ford V Ferrari"
"8103","","Ford V Ferrari"
"8104","   The carousel is stuck. Click. Aston. Click. Bond. Aston....","Ford V Ferrari"
"8105","","Ford V Ferrari"
"8106","                             HENRY FORD II","Ford V Ferrari"
"8107","                This going anywhere Iacocca?","Ford V Ferrari"
"8108","","Ford V Ferrari"
"8109","                             BEEBE","Ford V Ferrari"
"8110","                     (smells blood)","Ford V Ferrari"
"8111","                Lee. In the past three years your","Ford V Ferrari"
"8112","                Marketing Team has presided over one","Ford V Ferrari"
"8113","                of the biggest sales slumps in U.S","Ford V Ferrari"
"8114","                history. Why exactly should Mr. Ford","Ford V Ferrari"
"8115","                listen to you?","Ford V Ferrari"
"8116","","Ford V Ferrari"
"8117","   All eyes on Iacocca. Sweating. He looks at the stricken","Ford V Ferrari"
"8118","   projector like he could heave it out the window. But instead","Ford V Ferrari"
"8119","   he switches it off. And flies blind.","Ford V Ferrari"
"8120","Final Shooting Draft 04.24.19                              23.","Ford V Ferrari"
"8121","","Ford V Ferrari"
"8122","","Ford V Ferrari"
"8123","                             IACOCCA","Ford V Ferrari"
"8124","                Because we’ve been thinking wrong.","Ford V Ferrari"
"8125","                Ferrari won four out of the last five","Ford V Ferrari"
"8126","                Le Mans. We need to think like","Ford V Ferrari"
"8127","                Ferrari. They..","Ford V Ferrari"
"8128","","Ford V Ferrari"
"8129","                             BEEBE","Ford V Ferrari"
"8130","                Ferrari make fewer cars per year than","Ford V Ferrari"
"8131","                we make in a day. We spend more on","Ford V Ferrari"
"8132","                toilet paper than they do on their","Ford V Ferrari"
"8133","                entire output. You want us to be more","Ford V Ferrari"
"8134","                like them?","Ford V Ferrari"
"8135","","Ford V Ferrari"
"8136","                             IACOCCA","Ford V Ferrari"
"8137","                Enzo Ferrari will go down in history","Ford V Ferrari"
"8138","                as the greatest car manufacturer of","Ford V Ferrari"
"8139","                all time.","Ford V Ferrari"
"8140","","Ford V Ferrari"
"8141","   Silence. Ford eyeballs Iacocca. His jaw tenses. Iacocca keeps","Ford V Ferrari"
"8142","   rolling the dice.","Ford V Ferrari"
"8143","","Ford V Ferrari"
"8144","                             IACOCCA (CONT’D) (cont’d)","Ford V Ferrari"
"8145","                Why? Because he built the most cars?","Ford V Ferrari"
"8146","                No. Because of what his cars meant.","Ford V Ferrari"
"8147","                Victory. When Ferrari wins at Le Mans,","Ford V Ferrari"
